"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000171608.16",947.653127294217,-0.159242502692013,0.354900948266374,-0.44869562470848,0.653651241315992,0.99794439216585
"ENSG00000171612.7",75.6398365585672,0.00191619099203568,0.392139568724457,0.0048865025232435,0.996101150596446,0.999871936734324
"ENSG00000171617.14",576.389462836469,-0.541556024224141,0.673957952186717,-0.803545714487104,0.421659385261288,0.97923347265592
"ENSG00000171621.14",1532.55893665569,0.72078026296735,0.458535124363725,1.57191941177357,0.115969242037595,0.815123744399256
"ENSG00000171631.15",11.8587233821991,1.25442579475316,1.78020250224993,0.704653427443077,0.481025940895521,0.987117980286446
"ENSG00000171634.18",2498.32278976117,-0.0489745220128397,0.237166210666745,-0.206498732998928,0.836401354335976,0.99794439216585
"ENSG00000171649.12",123.027597652246,-0.335595982597549,0.2884086414478,-1.16361278536201,0.244580967715274,0.92623616364393
"ENSG00000171658.8",169.068638617901,0.293822815815318,0.781110006797235,0.376160608951961,0.706797497954603,0.99794439216585
"ENSG00000171680.23",378.847496629342,-0.644375899884841,0.365032847744783,-1.76525456233836,0.0775209922776085,0.741902455319955
"ENSG00000171681.12",1233.44323633091,-0.0932991692346205,0.244535980012223,-0.381535548388246,0.702805898608132,0.99794439216585
"ENSG00000171700.14",167.978846407276,0.138400802687782,0.306146783498358,0.452073352221007,0.651216140095922,0.99794439216585
"ENSG00000171703.17",559.015823421518,-0.0474654947178607,0.340765091152565,-0.139290954238648,0.889220237672359,0.99794439216585
"ENSG00000171720.10",812.794295893852,-0.0493239083574865,0.139619814443218,-0.35327298316634,0.723883797721954,0.99794439216585
"ENSG00000171723.16",288.839640472457,0.0348023031191237,0.308138016892188,0.112943879726793,0.910075047883771,0.99794439216585
"ENSG00000171724.3",81.9441252911431,0.460781850667627,1.0372664041972,0.444227103859833,0.656878398283537,0.99794439216585
"ENSG00000171729.14",349.977385299134,0.205306266336404,0.541662732901588,0.379029705877338,0.704665804694028,0.99794439216585
"ENSG00000171735.19",315.026488363046,0.13187810004274,0.294843611855322,0.447281523967534,0.654671805411958,0.99794439216585
"ENSG00000171757.17",41.1974298096996,-0.470703334175747,0.480144878573963,-0.980336051013898,0.326920264811239,0.962347895299658
"ENSG00000171763.20",148.303243249127,0.332553060746051,0.308389899830022,1.07835263388764,0.280876416469425,0.949909082744632
"ENSG00000171786.6",5.41331665961256,-0.258617487724668,1.16508473206108,-0.221973115437847,0.824334812040417,NA
"ENSG00000171790.15",16.9846487548155,1.0080641499529,0.608377820590816,1.65697057952233,0.0975254233577468,0.789008860303801
"ENSG00000171791.13",187.664191635751,-0.430956794228441,1.21722245698895,-0.354049329072107,0.723301915130532,0.99794439216585
"ENSG00000171792.11",400.862137415305,-0.621551264772432,0.211793373164718,-2.93470591399964,0.00333863949702912,0.209561916488895
"ENSG00000171793.16",586.734314407413,1.07845359408938,0.271434689563095,3.97316052647975,7.09252150449472e-05,0.0221336277149746
"ENSG00000171798.18",21.5718579436311,-1.90140701326418,1.64560637431491,-1.15544460871195,0.247908403301712,0.929421698315444
"ENSG00000171806.12",55.9846167617755,-0.374712139360398,0.391403989431878,-0.957353909203358,0.338388653843764,0.962347895299658
"ENSG00000171811.14",33.816219945467,-0.142075467457324,0.781688155742692,-0.181754663178102,0.855775265340334,0.99794439216585
"ENSG00000171812.13",872.555059939572,-0.194187590228775,0.777120333781655,-0.249880979543814,0.802679392834631,0.99794439216585
"ENSG00000171813.14",214.774830201376,-0.611693972648344,0.476350747257908,-1.28412514553516,0.199098171018077,0.900481214403934
"ENSG00000171817.17",20.7665743453089,0.0767394591640964,0.7953477877835,0.0964854122219367,0.923135059229986,0.99794439216585
"ENSG00000171819.5",15.4546603606144,6.77901433862038,2.84132898057074,2.3858604142554,0.017039217052024,0.424544269145175
"ENSG00000171823.7",172.565016836421,0.168412915465876,0.383873236509922,0.438720128022061,0.660864340702847,0.99794439216585
"ENSG00000171824.14",1478.80919102985,0.609378444588735,0.271519293979374,2.24432833356965,0.0248112838383141,0.503468536463352
"ENSG00000171827.11",197.580570170445,-0.529784754908785,0.267260198865018,-1.98228077790347,0.047447824175459,0.642129765309389
"ENSG00000171840.12",23.7763445902639,-0.146166258955222,1.05962758296716,-0.137941160936872,0.890286919610584,0.99794439216585
"ENSG00000171843.17",647.482980557264,0.268955737827076,0.299570294506777,0.897805098699435,0.369289465937523,0.970459314015251
"ENSG00000171847.11",6.70851720764546,-2.39099161964834,0.961718542119455,-2.48616566587042,0.0129127838375439,0.384458141088785
"ENSG00000171848.15",87.7523233136081,-0.861061273321768,0.817348434356301,-1.05348127815268,0.292120470377275,0.957944351267527
"ENSG00000171853.16",933.983788650098,-0.0546190511222707,0.210151785983998,-0.25990286433459,0.794938701763931,0.99794439216585
"ENSG00000171858.18",1299.08747702204,0.0665176704345494,0.287838880740448,0.231093416787325,0.81724222935837,0.99794439216585
"ENSG00000171860.5",15.9260698367899,-1.18373774523166,1.90781029510988,-0.620469314095762,0.534948850552053,0.993156985500539
"ENSG00000171861.11",171.527568642587,0.132495494624381,0.280437226291152,0.472460437498491,0.636598174174585,0.99794439216585
"ENSG00000171862.11",2504.31624053349,-0.174680096926301,0.372439757569097,-0.469015708920102,0.639058407541282,0.99794439216585
"ENSG00000171863.15",4744.40772170517,-0.00451910674553868,0.327345383593306,-0.0138053168672548,0.988985300691738,0.999871936734324
"ENSG00000171865.10",669.373328533304,-0.353521542943836,0.163977382838699,-2.15591648569966,0.0310901869436941,0.539174355429713
"ENSG00000171867.17",5004.37578275937,-0.0330220726965118,0.361330207833324,-0.0913902906001824,0.927182476442802,0.99794439216585
"ENSG00000171872.5",5.5698949054957,-1.2932835871246,1.46897483122887,-0.880398737698388,0.378643340098653,NA
"ENSG00000171873.8",9.52050085980183,0.00266668540734179,1.44505656737348,0.001845384788077,0.998527596804551,0.999871936734324
"ENSG00000171877.21",58.7494740484222,-0.0493957181020577,0.735601580906362,-0.0671500978032094,0.946462211584847,0.99794439216585
"ENSG00000171889.5",93.3172130932346,-0.244469386134703,0.477045662156761,-0.512465379161897,0.608325344336636,0.99794439216585
"ENSG00000171914.16",550.693045084151,-0.138260108590132,0.564952221392116,-0.244728852024762,0.806666386534225,0.99794439216585
"ENSG00000171928.14",671.484525223193,0.154108978505899,0.228295171239027,0.675042654951933,0.499648665176704,0.98853079557899
"ENSG00000171931.13",4.91875649310923,0.371705815620188,1.17145136230277,0.317303669261616,0.751013193446444,NA
"ENSG00000171940.13",1654.43325241241,-0.603689917185638,0.257840918677038,-2.34132704879863,0.0192153264767469,0.445082350449381
