"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000006016.11",988.365138340147,1.24359786164667,1.19245780713949,1.04288625912045,0.297000974364379,0.78042966993143
"ENSG00000006025.12",205.580186999237,0.15128879543131,0.263682849872771,0.573752883451873,0.566135036546701,0.920504131794323
"ENSG00000006042.12",3380.31472167128,-0.133878546249903,0.280037940448004,-0.47807288553731,0.63259832991016,0.942960146148837
"ENSG00000006062.17",287.407011787617,-0.366802336415241,0.491007153043907,-0.747040718533973,0.455038982329218,0.878728680021456
"ENSG00000006118.15",1697.11805099017,-0.987972890909263,0.331193414294683,-2.98306925279077,0.00285373414997983,0.0729893502723105
"ENSG00000006125.18",4914.80112683534,0.395668419984977,0.112721877469384,3.51012978906816,0.000447888016768502,0.020459662065223
"ENSG00000006128.12",11.6842224183,-1.65374900388936,1.79236414507541,-0.922663515911708,0.356182584393604,0.822891882014507
"ENSG00000006194.10",480.157125399581,0.226606465476061,0.137436245104534,1.64881152932914,0.0991862522277268,0.517547663172489
"ENSG00000006210.7",10154.4540272511,-0.514805275358374,1.16397845368878,-0.442280760203847,0.658286051680712,0.949487858286613
"ENSG00000006282.21",1487.31897092507,-0.0611259305160511,0.405641224498952,-0.150689641053011,0.880220545161792,0.991827493895041
"ENSG00000006283.18",81.2109006754581,-1.76489836395364,0.52975477646379,-3.33153836900662,0.00086367393159801,0.0321793869217844
"ENSG00000006327.14",720.451420468396,-2.03772983502172,0.575363614948176,-3.5416383345778,0.000397650286877482,0.0192799944305141
"ENSG00000006432.15",10.6119948728815,-0.211223654282266,0.595590555635248,-0.354645741581611,0.722855003846946,0.963223830106541
"ENSG00000006451.8",1662.77245145634,-0.47356700681989,0.184036719512986,-2.57322021427618,0.0100757075490234,0.16213066131158
"ENSG00000006453.14",199.594170713358,-0.0754369257486078,0.244439915137356,-0.308611323589349,0.757617206091614,0.970647795567199
"ENSG00000006459.11",549.55410582958,-0.175947402495952,0.366859453015665,-0.479604385411431,0.631508727446237,0.94238806922885
"ENSG00000006468.14",316.043859538097,-2.0450885384181,1.13114282526621,-1.80798436124704,0.0706089345975741,0.447798113716822
"ENSG00000006530.18",679.154249213866,0.0292568886237582,0.145214845123655,0.20147312486437,0.840328641810787,0.984458975780914
"ENSG00000006534.16",1190.61963329471,0.647057796630961,0.40372985086418,1.60269991244378,0.109000922876646,0.536759004835158
"ENSG00000006576.16",930.443274119702,-0.382204040117688,0.288471714261418,-1.32492726746626,0.185195275939079,0.663898508946358
"ENSG00000006607.14",1197.44896209383,-0.217644957138824,0.1786621749255,-1.2181926993197,0.223150753350791,0.710464466300794
"ENSG00000006625.18",186.429243002078,-0.470312518165265,0.233394975806865,-2.01509272656516,0.0438949342050561,0.358485331429587
"ENSG00000006634.8",106.482727835941,-0.225124450040853,0.24559400521435,-0.916652871247276,0.359324569585198,0.825072688571064
"ENSG00000006638.13",108.367173367992,-0.675935108184117,0.355147035201951,-1.90325426143499,0.0570073759171806,0.408427092361317
"ENSG00000006652.15",341.331339935886,-0.321618624461668,0.265710516665074,-1.21040984187715,0.226121667228446,0.713687771402592
"ENSG00000006695.12",329.275615118552,0.0546131324237344,0.148858327863929,0.366879926755969,0.713708585107627,0.962495985584939
"ENSG00000006704.10",552.525482805514,0.391998360655476,0.441648199237915,0.887580570535299,0.374766408779464,0.833258924192721
"ENSG00000006712.15",1575.93940270347,0.114759263830408,0.208607730559798,0.550119899787283,0.582237138497878,0.925257364027973
"ENSG00000006715.16",1299.88029425916,-0.16138988799995,0.115500291575788,-1.39731152015361,0.162319913051478,0.628873474175044
"ENSG00000006740.17",55.5488181003871,-0.245326908475714,0.861327283351602,-0.284824262760024,0.775778782808214,0.975160297217776
"ENSG00000006744.19",1302.21090912786,0.111694317226204,0.155499378721957,0.718294298949713,0.472575844630024,0.887184902347788
"ENSG00000006747.15",6.54930406687156,-1.87906346604717,1.78049104953227,-1.05536248920813,0.291259571597476,0.775725231120135
"ENSG00000006756.16",745.832315724013,0.0849429979582367,0.139938707685489,0.607001446298512,0.543849952319711,0.910375257580352
"ENSG00000006757.12",102.178515375904,-0.201599554413614,0.301363028989962,-0.668959145683161,0.503521539337096,0.896370587203423
"ENSG00000006788.14",4.50699342835092,7.21505891109226,2.07834019467944,3.47154856051133,0.000517465731337303,0.0223788267007641
"ENSG00000006831.10",1382.70121260491,0.00405857517023963,0.224448361615156,0.0180824450712567,0.985573082466823,0.999237379492648
"ENSG00000006837.12",12.8485688415237,-0.708592287670535,0.523511999981636,-1.35353590308415,0.175884488157889,0.650543144126744
"ENSG00000007047.15",1252.88185324239,0.0812524067632157,0.214513481209401,0.378775293306157,0.704854735782669,0.959493779930899
"ENSG00000007080.11",1096.9815694385,0.140082634076111,0.15693726183791,0.892602766453214,0.372069937157321,0.83183641852133
